nama_tempat,alamat,latitude,longitude,url_tempat,id_review,rating_bintang,nama_reviewer,url_review,isi_review,tanggal_review,rating_layanan,rating_makanan,rating_suasana,panjang_review,sentimen
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChdDSUhNMG9nS0VJQ0FnSUNQenRPdHVRRRAB,3,Nayyirah Abdurochman,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNQenRPdHVRRRAB!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgICPztOtuQE%7CCgsIiMmMugYQ4M2FDg%7C?hl=id,"Saya pelanggan setia mr Sumo sejak awal buka. Saya sering bawa guru, karyawan dan staff saya makan di sini kalau habis pantiaan acara. Alapagi keluarga, hampir setiap acara pasti saya bawa ke sini. Memang Mr Sumo ini super lengkap si menunya. Awal2 sekali, dagingnya fresh banget dan gak ada menu2 jeroan gitu. Tapi pelayannya super jutek. Adek saya pernah hampir ribut karena ada karyawan laki2 yg suka ngegas dan dari pertama dateng mukanya emang suka pada gak enak kalo nyambut tamu dateng. Nah.... karena saking seringnya ke sana, akhirnya lama2 karyawannya pada faham sama saya sekeluarga. Jadi sambutannya udah enakan lah mukanya. Tapi emang belakangan ini kualitas dagingnya bener2 gak bagus, sampe pada suatu hari, saya ke sana minta ganti daging. Malah ditambah ada usus2 segala lagi sekarang. Gak banget deh pokoknya. Tolong donk ditingkatkan kualitas menu dan keramahan karyawannya Mr Sumo",2024-11-24,3.0,3.0,5.0,901,netral
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChZDSUhNMG9nS0VJQ0FnSUQzdmZpbE1nEAE,5,Andueriganta Fadhlihi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzdmZpbE1nEAE!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgID3vfilMg%7CCgwIy6_quQYQsK6FrAE%7C?hl=id,Enaaak all u can eat yg terjangkau harganya. Pas di kantong. Mbak2nya jg ramaah bolak balik idupin kompor sigap,2024-11-18,5.0,5.0,5.0,111,positif
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChdDSUhNMG9nS0VJQ0FnSUMzcTc2UnZnRRAB,5,AS Raiseda,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzcTc2UnZnRRAB!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgIC3q76RvgE%7CCgsI5MO8uQYQwMfwLQ%7C?hl=id,Oke,2024-11-09,5.0,5.0,5.0,3,positif
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChZDSUhNMG9nS0VJQ0FnSUMzM2FiNUZ3EAE,5,Silvister Febrian Elvino,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzM2FiNUZ3EAE!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgIC33ab5Fw%7CCgwIuqK3uQYQsK2w_wE%7C?hl=id,"Nyaman, enak, pegawai responsif, semangat untuk Mr Sumo - Lampung...",2024-11-08,5.0,5.0,5.0,68,positif
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChdDSUhNMG9nS0VJQ0FnSURYeWZmemxBRRAB,2,A T,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYeWZmemxBRRAB!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgIDXyffzlAE%7CCgsI19iAuQYQgMv1JA%7C?hl=id,Soso,2024-10-29,2.0,2.0,2.0,4,negatif
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChdDSUhNMG9nS0VJQ0FnSURYcnFITnJ3RRAB,1,Anggi Simarmata,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYcnFITnJ3RRAB!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgIDXrqHNrwE%7CCgsI8uv4uAYQ0MCDPw%7C?hl=id,"Tempat makan aneh, mau makan gabisa bener berdua di table yg ada, harus bgt ada 4 atau 12 org, kalo berdua aja gabisa Sumpah super aneh, ga masuk akal bener sop kalian",2024-10-27,1.0,1.0,1.0,167,negatif
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChdDSUhNMG9nS0VJQ0FnSURYenVqQXFBRRAB,3,RELAXA MR05,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYenVqQXFBRRAB!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgIDXzujAqAE%7CCgwI4Jv4uAYQ4MHd7AE%7C?hl=id,bagus tempat dan indah,2024-10-27,3.0,3.0,3.0,22,netral
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChZDSUhNMG9nS0VJQ0FnSURYd0lLMGNBEAE,5,Adele JY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURYd0lLMGNBEAE!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgIDXwIK0cA%7CCgwIjbrfuAYQkKLO1wE%7C?hl=id,"Mungkin lebih memperhatikan grooming karyawan, SOP Jilbab karyawan wanita yg ga di pakai dg benar tdk terlihat rapih, memakai nail art dll.",2024-10-22,4.0,5.0,5.0,139,positif
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChZDSUhNMG9nS0VJQ0FnSUNYbWFqS2VBEAE,4,Dinda Ayu Oktavia,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYbWFqS2VBEAE!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgICXmajKeA%7CCgwIxJPIuAYQkMSN1QM%7C?hl=id,"Untuk makanan ya lumayan aja, bumbu daging nya tidak terlalu meresap. Kemudian pilihan saus nya juga sedikit. Untuk service beberapa karyawan yang cewek berasa sok-sok an dan berlaga semaunya. Contohnya salah satu mba ini, pakai jilbab tapi gak di pentulin, dan jarum pentulnya hanya disematkan di sisi jilbab nya. Tolong pengawasan nya lebih aware lagi. Karena gak senonoh aja diliat nya sama customer. Kemudian apabila ingin menjelaskan produknya, hendaknya customer dipersilahkan duduk terlebih dahulu, bukan sambil berdiri seperti di foto ini. Beberapa karyawan yg cewek memperlakukan customer nya seperti ini. Saya tidak tau apakah SOP nya seperti itu atau bagaimana. Tapi berkali-kali saya makan ayce di solo, jogja, bekasi, dan jajarta, karyawan pasti mempersilahkan duduk terlebih dahulu baru dijelaskan produknya. Kalo disini nggak ya. Sambil berdiri tuh bahkan belum dipersilahkan duduk",2024-10-18,3.0,4.0,3.0,896,positif
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChZDSUhNMG9nS0VJQ0FnSURuajVMaUhREAE,5,Reksa Suhud TriAtmojo,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURuajVMaUhREAE!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgIDnj5LiHQ%7CCgsIrLukuAYQ2OfMeg%7C?hl=id,All u can eat mantapss,2024-10-11,5.0,5.0,5.0,22,positif
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChdDSUhNMG9nS0VJQ0FnSURua19PZV93RRAB,3,Elfaliza,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURua19PZV93RRAB!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgIDnk_Oe_wE%7CCgwIrZ-iuAYQ6LzDvwI%7C?hl=id,"Jujur buat makanan enak. Pelayanan yang biasa aku dapetin biasanya baik . Tp pas kesana hari ini yaAllah karyawan PEREMPUAN PAKAI HIJAB TIDAK DIPENTULIN ntah SOP nya bgtu kalo ya skrg wkwk pkoknya pas DTG ada 1 itu yg mukanya kek minta tabok. Baru ini dpt pelayanan ga mengenakan. Inget loh, saya cmn nanya, tapi dia jawabnya yaAmpun menjengkelkan. Udh saya bawa lawakan jg masih sipek. Amit2 deh. Udh tu dia ngomongin customer lgi sama temen2 nya. Hebat bgt Tolong dong kalo bisa pegawai yg didepan ber Attitude, ramah, sopan. Jangan kek modelan gtu",2024-10-11,1.0,4.0,4.0,563,netral
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChdDSUhNMG9nS0VJQ0FnSURuLS1Qd3F3RRAB,5,Kussarwono Kusnen,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURuLS1Qd3F3RRAB!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgIDn--PwqwE%7CCgsIk5KguAYQ8K6UIw%7C?hl=id,Cozy,2024-10-10,4.0,5.0,5.0,4,positif
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChdDSUhNMG9nS0VJQ0FnSURuMWVXQzVRRRAB,1,Sandra Anikasari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURuMWVXQzVRRRAB!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgIDn1eWC5QE%7CCgwIusOTuAYQkLzqrwE%7C?hl=id,"Awal makan disini enak tapi sekarang kok daging nya ancur es campuran tidak fresh, Refillnya yg habis lama banget di reffil ,masih jam 7 dah pada habis ,Crew nya tidak ada ramah ramahnya dalam melayani",2024-10-08,1.0,2.0,1.0,201,negatif
Mr. Sumo - Lampung City Mall,"Jl. Yos Sudarso No.80 Lampung City Mall Lt. Lobby Blok 06C, Lampung 35226, Indonesia",-5.4427476,105.28021,https://www.google.com/maps/search/?api=1&query=Mr.%20Sumo%20-%20Lampung%20City%20Mall&query_place_id=ChIJzSh1JGDbQC4RtnlZlKXnpjY,ChdDSUhNMG9nS0VJQ0FnSURuZ3FlcnBnRRAB,5,muhammad hadi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURuZ3FlcnBnRRAB!2m1!1s0x0:0x36a6e7a5945979b6!3m1!1s2@1:CIHM0ogKEICAgIDngqerpgE%7CCgwIpJn_twYQ8M_NrQM%7C?hl=id,"Familiar , sopan dan lezat",2024-10-04,5.0,5.0,5.0,26,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChdDSUhNMG9nS0VQTE82YS1hcUk3M3hnRRAB,5,Fayzaa Ftmh,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQTE82YS1hcUk3M3hnRRAB!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEPLO6a-aqI73xgE%7CCgsIi5n0wQYQuIrjGA%7C?hl=id,Pelayanan sangat baik sekali. Mba mba nya sangat ramah,2025-06-02,5.0,4.0,4.0,54,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChZDSUhNMG9nS0VMZmJfc3lzd3JINUpnEAE,5,Kang Noval,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VMZmJfc3lzd3JINUpnEAE!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKELfb_syswrH5Jg%7CCgwIrJj0wQYQoMqRsgM%7C?hl=id,"Pelayanan, fasilitas,dan makanannya tiada tanding kak mantap",2025-06-02,5.0,5.0,5.0,64,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChdDSUhNMG9nS0VOM29zXzNhenJfX3pBRRAB,5,Jimy Buton,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VOM29zXzNhenJfX3pBRRAB!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEN3os_3azr__zAE%7CCgwIgf7rwQYQiImtmwE%7C?hl=id,Mantap,2025-05-31,5.0,5.0,5.0,6,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChZDSUhNMG9nS0VNdnkyTHJMek4tM1hBEAE,5,Yulia Susanti,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VNdnkyTHJMek4tM1hBEAE!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEMvy2LrLzN-3XA%7CCgwI7vfpwQYQ0Pf6pAM%7C?hl=id,"Makanannya enak2, pelayanan cepat n worth it pokoknya",2025-05-31,5.0,5.0,5.0,55,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChdDSUhNMG9nS0VLSC10UFNlbWJyMWhRRRAB,5,ellysia putri adhipati,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VLSC10UFNlbWJyMWhRRRAB!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEKH-tPSembr1hQE%7CCgsI76XKwQYQ4LrXVg%7C?hl=id,Pindangnyaaa Enakk bangetttt,2025-05-25,5.0,5.0,5.0,30,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChZDSUhNMG9nS0VMLXdtS3o0c2V2S1JBEAE,5,Didi Sumardi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VMLXdtS3o0c2V2S1JBEAE!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEL-wmKz4sevKRA%7CCgsI2-u6wQYQgI_mBg%7C?hl=id,"RM Saung Bang Ocit Enggal adalah rumah makan keluarga yang populer di Bandar Lampung, berlokasi di Jalan Diponegoro No. 144, Kecamatan Enggal. Tempat ini dikenal dengan suasana saung yang nyaman dan menu khas Nusantara yang menggugah selera. --- Menu Andalan Beberapa hidangan favorit yang ditawarkan antara lain Bebek Bakar Pindang Baung Kepiting Bakau Saus Padang Ayam Cabe Ijo Sop Iga Simba Bakar Cumi dan Udang Tersedia juga menu sayuran seperti cah kangkung, capcay, tumis brokoli, serta aneka sambal, teh, dan jus buah.",2025-05-22,5.0,5.0,5.0,541,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChZDSUhNMG9nS0VKaU53WU9SMzYtekVBEAE,5,Freddy Htjulu,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKaU53WU9SMzYtekVBEAE!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEJiNwYOR36-zEA%7CCgwInv2xwQYQsKX71gI%7C?hl=id,Cocok buat keluarga kecil dan besar,2025-05-20,5.0,5.0,5.0,35,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChdDSUhNMG9nS0VNbXFvS08zXzU3ajFBRRAB,5,Sekar Sese,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VNbXFvS08zXzU3ajFBRRAB!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEMmqoKO3_57j1AE%7CCgsIlYSxwQYQqK_qeA%7C?hl=id,Bnyk perkembangan baguss,2025-05-20,5.0,5.0,5.0,26,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChZDSUhNMG9nS0VJMkk2SUhpeElXWFJBEAE,5,azis maulana,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJMkk2SUhpeElXWFJBEAE!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEI2I6IHixIWXRA%7CCgwI8bOwwQYQsMXWwAM%7C?hl=id,MANTAB RECOMMENDED ASLI,2025-05-20,5.0,5.0,5.0,26,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChdDSUhNMG9nS0VMamtpb2FRX00zUzVBRRAB,5,Edhi Fuad,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VMamtpb2FRX00zUzVBRRAB!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKELjkioaQ_M3S5AE%7CCgwIipuXwQYQyJLs-AI%7C?hl=id,Untuk orang Jakarta cocok Pedasnya,2025-05-15,5.0,5.0,5.0,34,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChZDSUhNMG9nS0VJTE56YXVvaGNmelh3EAE,4,Fega Gentari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJTE56YXVvaGNmelh3EAE!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEILNzauohcfzXw%7CCgsIh82VwQYQyMvFWw%7C?hl=id,"Pelayanan cepat, makanan variatif dan enak. Cuma panas aja d lesehannya, kipasnya cuma d satu sisi. Kamar mandi bersih. Okelah yaa.",2025-05-15,4.0,4.0,4.0,131,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChZDSUhNMG9nS0VNQ1M3LVRQbzZ5OVJ3EAE,5,Shanty Atiqah,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VNQ1M3LVRQbzZ5OVJ3EAE!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEMCS7-TPo6y9Rw%7CCgwIpM2RwQYQwKL9iAM%7C?hl=id,Best si. Makanan nya enak2. Tempat nya jg nyaman,2025-05-14,5.0,5.0,5.0,48,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChdDSUhNMG9nS0VNZW15N3pydU5YYnJRRRAB,3,DW4393 [ IDN ],https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VNZW15N3pydU5YYnJRRRAB!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEMemy7zruNXbrQE%7CCgwI3ablwAYQ8KXC5QE%7C?hl=id,Pelayanan baik,2025-05-06,3.0,3.0,3.0,14,netral
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChZDSUhNMG9nS0VJQ0FnSUNIN3QyWFp3EAE,5,Kiyai Tato,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIN3QyWFp3EAE!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEICAgICH7t2XZw%7CCgsI8LDOwAYQ-IaQOw%7C?hl=id,Bagus buat relasi dan keluarga,2025-05-01,5.0,5.0,5.0,30,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChdDSUhNMG9nS0VJQ0FnTURvd2RDQnhnRRAB,5,Monang Hutabarat,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvd2RDQnhnRRAB!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEICAgMDowdCBxgE%7CCgwIgtCuwAYQkKbWxgE%7C?hl=id,"Asik buat makan berdua atau pun ramean, makanannya enak",2025-04-25,5.0,5.0,5.0,55,positif
Saung Bang Ocit,"H7F5+JH8, Enggal, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia",-5.4258378,105.2589986,https://www.google.com/maps/search/?api=1&query=Saung%20Bang%20Ocit&query_place_id=ChIJ3-xKE_jbQC4RujMgom5Mj60,ChZDSUhNMG9nS0VJQ0FnTUNvdmMyYUt3EAE,4,Mifta Ariyanti,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNvdmMyYUt3EAE!2m1!1s0x0:0xad8f4c6ea22033ba!3m1!1s2@1:CIHM0ogKEICAgMCovc2aKw%7CCgwIkuONwAYQuKW8nwE%7C?hl=id,Ppn nya tinggi y skrg,2025-04-19,4.0,5.0,4.0,21,positif
