"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Rahmawati aulia","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 bulan lalu","2025-02-10T07:29:49.246Z",,"2025-02-12T05:59:33.000Z","Dear Rahmawati aulia, merupakan hal yang sangat baik untuk mendapatkan ulasan yang sangat positif dari Anda. Kami sangat senang mendapat masukan dari Anda. Komentar Anda menjadi motivasi bagi tim untuk terus menjaga dan meningkatkan kualitas pelayanan kepada setiap pelanggan. Salam, Merri, Admin Sambel Alu Susilo",,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURBMmFyLWZ3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBMmFyLWZ3EAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgMDA2ar-fw%7CCgsI7dWmvQYQwMPAdQ%7C?hl=id","116150576530698938080","2","https://lh3.googleusercontent.com/a/ACg8ocJ-QxqexvJ9iVJLWe9ZoHi05THSK8IdeI60rFMi4QOTo8QTfA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116150576530698938080?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Sambelnyaaa mantep, paling sukaa makan disini karna suasananya ademmm poll😻",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Is Back","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 bulan lalu","2025-02-10T07:10:07.146Z",,"2025-02-12T06:08:08.000Z","Terimakasih banyak kak Is Back🥰
Semoga bisa jadi makanan favorit kakak ya, Alu Cinta Padamu🤍",,,,,,,,"5",,"ChdDSUhNMG9nS0VJQ0FnTURBMmFEbTdRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBMmFEbTdRRRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgMDA2aDm7QE%7CCgsIz8ymvQYQqJvjRQ%7C?hl=id","114633949781347073372","2","https://lh3.googleusercontent.com/a/ACg8ocLUP3L99CABXh7WL-69A5wfb9TXImJ2T22_evhr9LQRo4tURQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114633949781347073372?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","rekomen sih makan disini",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Iqbal Pahrian","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 bulan lalu","2025-02-10T07:09:33.833Z",,"2025-02-12T06:08:31.000Z","Terimakasih banyak kak Iqbal Pahrian🥰
Semoga bisa jadi makanan favorit kakak ya, Alu Cinta Padamu🤍",,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURBMmNEVy1BRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBMmNEVy1BRRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgMDA2cDW-AE%7CCgwIrcymvQYQgN2cjQM%7C?hl=id","111563537177496123504","1","https://lh3.googleusercontent.com/a-/ALV-UjU2V5lTGm2ZwkLG76A1Z2rvQtR_vg_nfGp4GCAj0eIWi0Vb41GS=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111563537177496123504?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Mantappppp",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Silvani Octariana","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 bulan lalu","2025-02-09T11:48:37.433Z",,"2025-02-12T05:27:57.000Z","Terimakasih kak Silvani Octariana🥰
Semoga bisa jadi makanan favorit kakak dan keluarga ya, mimin tunggu kedatangan selanjutnya untuk menikmati sensasi makan sambel sepuasnya kak🥰",,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURBX3JPWUxREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBX3JPWUxREAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgMDA_rOYLQ%7CCgwIlayivQYQ0L3LzgE%7C?hl=id","109040285384999806055","3","https://lh3.googleusercontent.com/a-/ALV-UjVizBqjYGm2g63qFeH_TPY16CfiFfZ2Mxme84CwtIGuV-RQ-GPN=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109040285384999806055?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Cocok banget untuk makan bersama keluarga rekomendasi",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Miranda Setia Putri","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 bulan lalu","2025-02-09T11:28:01.300Z",,"2025-02-12T06:09:41.000Z","Terimakasih banyak kak Miranda Setia Putri🥰
Semoga bisa jadi makanan favorit kakak ya, Alu Cinta Padamu🤍",,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURBX3NuWkVREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBX3NuWkVREAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgMDA_snZEQ%7CCgwIwaKivQYQ2N26jwE%7C?hl=id","117421571200729469059","3","https://lh3.googleusercontent.com/a-/ALV-UjUftr2YQXACvuSi2-f7HTsyfTVeaDALGYRb6TJuso2W7fo2f2Oe=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117421571200729469059?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Mantap banget ga nyesel makan disini,👍🏻",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Ayu Listia Arifin","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 bulan lalu","2025-02-09T09:31:27.512Z",,"2025-02-12T06:10:46.000Z","Terimakasih banyak kak Ayu Listia Arifin🥰
Semoga bisa jadi makanan favorit kakak ya, Alu Cinta Padamu🤍",,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURBdnN6VHBnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBdnN6VHBnRRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgMDAvszTpgE%7CCgwI7-uhvQYQgLKr9AE%7C?hl=id","111033521808772200216","4","https://lh3.googleusercontent.com/a/ACg8ocJKj6QTCUYXDeokHmrzH7naU7mlYu1SyVyugaJBBvWOfeD4tn4=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111033521808772200216?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","juaraa emang sambel alu😍",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Elsa Aspita","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 bulan lalu","2025-02-09T06:27:21.051Z",,"2025-02-12T06:11:05.000Z","Terimakasih banyak kak Elsa Aspita🥰
Semoga bisa jadi makanan favorit kakak ya, Alu Cinta Padamu🤍",,,,,,,"4","4","4","ChZDSUhNMG9nS0VJQ0FnTURBbm96RGRREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBbm96RGRREAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgMDAnozDdQ%7CCgsIyZWhvQYQ0OXCGA%7C?hl=id","116211504468615819551","0","https://lh3.googleusercontent.com/a/ACg8ocK2ucpyawIK-ICs-4APR7ba08DoNCw_4YA7gSCDcJmUF2D_BQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116211504468615819551?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Risma Cayhaa","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 bulan lalu","2025-02-09T02:13:24.254Z",,"2025-02-12T06:11:26.000Z","Terimakasih banyak kak Risma Cayhaa🥰
Semoga bisa jadi makanan favorit kakak ya, Alu Cinta Padamu🤍",,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURBenRHV1BREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBenRHV1BREAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgMDAztGWPQ%7CCgsIxJ6gvQYQkOKveQ%7C?hl=id","114473073093271828695","4","https://lh3.googleusercontent.com/a-/ALV-UjXwF_xejaZGpvIZ7enKkyD7Vvbl1r_XQjXRm6q0Y0a2E_-yL1qq=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114473073093271828695?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","okeeee juga rekomendedd",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Putri Andini","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 bulan lalu","2025-02-08T05:16:16.974Z",,"2025-02-12T06:01:52.000Z","Dear kak Putri Andini, merupakan hal yang sangat baik untuk mendapatkan ulasan yang sangat positif dari Anda. Kami sangat senang mendapat masukan dari Anda. Komentar Anda menjadi motivasi bagi tim untuk terus menjaga dan meningkatkan kualitas pelayanan kepada setiap pelanggan. Salam, Merri, Admin Sambel Alu Susilo",,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURBcXVUak5nEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBcXVUak5nEAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgMDAquTjNg%7CCgwIoNGbvQYQwNnj0AM%7C?hl=id","109282656154671419044","2","https://lh3.googleusercontent.com/a/ACg8ocJpNSd7jL_B5CRNj_GOdDzHtvxJbVIhNnCVthiTBcXIppO4aA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109282656154671419044?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Makanan disini enak, porsinya juga pas, dan tempatnya nyaman.",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Eli kartika Sari","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 bulan lalu","2025-02-08T04:44:18.518Z",,"2025-02-12T06:02:34.000Z","Dear Eli kartika Sari, merupakan hal yang sangat baik untuk mendapatkan ulasan yang sangat positif dari Anda. Kami sangat senang mendapat masukan dari Anda. Komentar Anda menjadi motivasi bagi tim untuk terus menjaga dan meningkatkan kualitas pelayanan kepada setiap pelanggan. Salam, Merri, Admin Sambel Alu Susilo",,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURBeXYyQ1ZREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBeXYyQ1ZREAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgMDAyv2CVQ%7CCgwIosKbvQYQ0Kar9wE%7C?hl=id","109827978494630722845","2","https://lh3.googleusercontent.com/a/ACg8ocJCE0kXdzJm-ol3SnCIOUGqNpg4e4xLf0kSv2zHPnPuhIPQ2g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109827978494630722845?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Pelayanannya sangat bagus dan rasa makanannya enak bangettt",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Pujaa Kesuma Wardani (Pujaaa)","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 bulan lalu","2025-02-08T04:35:35.284Z",,"2025-02-12T06:11:47.000Z","Terimakasih banyak kak Pujaa Kesuma Wardani🥰
Semoga bisa jadi makanan favorit kakak ya, Alu Cinta Padamu🤍",,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURBeXVtRE9nEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBeXVtRE9nEAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgMDAyumDOg%7CCgwIl76bvQYQwJjChwE%7C?hl=id","108502050266670771295","2","https://lh3.googleusercontent.com/a/ACg8ocISrRxoWVSceWzLPdHkzZI8Y8c845ZE-bFutyLop9gAnyZYW-4=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108502050266670771295?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Rasyid Alfajri","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 bulan lalu","2025-02-08T04:27:56.872Z",,"2025-02-12T06:12:09.000Z","Terimakasih banyak kak Rasyid Alfajri🥰
Semoga bisa jadi makanan favorit kakak ya, Alu Cinta Padamu🤍",,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURBeXRiVVl3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBeXRiVVl3EAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgMDAytbUYw%7CCgwIzLqbvQYQ6Jb9nwM%7C?hl=id","115022261648911512456","2","https://lh3.googleusercontent.com/a/ACg8ocLhO9SDC18aK-P7LYdTrGEeoJ-16zfh4F09gwsGwmOfE6Wkiw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115022261648911512456?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","mantapp",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","FIKRY AKMAL","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"3 bulan lalu","2025-02-08T04:17:55.893Z",,"2025-02-12T06:12:31.000Z","Terimakasih banyak kak FIKRY AKMAL🥰
Semoga bisa jadi makanan favorit kakak ya, Alu Cinta Padamu🤍",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnTURBeXRMemJnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBeXRMemJnEAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgMDAytLzbg%7CCgwI87WbvQYQuMn9qQM%7C?hl=id","104895782222875883285","4","https://lh3.googleusercontent.com/a-/ALV-UjXH2WrBs5xR5ZYgrLfkou3nIe1fE7vdnvusR_o86XdCAXHmzZWm=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104895782222875883285?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Sambelnya enak poll bikin nagih",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
